Barcode,Tumor core true
cellid_000040040-1,Tumor core true
cellid_000040041-1,Tumor core true
cellid_000040042-1,Tumor core true
cellid_000040043-1,Tumor core true
cellid_000040044-1,Tumor core true
cellid_000040045-1,Tumor core true
cellid_000040046-1,Tumor core true
cellid_000040047-1,Tumor core true
cellid_000040048-1,Tumor core true
cellid_000040049-1,Tumor core true
cellid_000040050-1,Tumor core true
cellid_000040051-1,Tumor core true
cellid_000040052-1,Tumor core true
cellid_000040053-1,Tumor core true
cellid_000040054-1,Tumor core true
cellid_000040055-1,Tumor core true
cellid_000040056-1,Tumor core true
cellid_000040057-1,Tumor core true
cellid_000040058-1,Tumor core true
cellid_000040059-1,Tumor core true
cellid_000040060-1,Tumor core true
cellid_000040061-1,Tumor core true
cellid_000040062-1,Tumor core true
cellid_000040063-1,Tumor core true
cellid_000040064-1,Tumor core true
cellid_000040065-1,Tumor core true
cellid_000040066-1,Tumor core true
cellid_000040067-1,Tumor core true
cellid_000040068-1,Tumor core true
cellid_000040069-1,Tumor core true
cellid_000040070-1,Tumor core true
cellid_000040071-1,Tumor core true
cellid_000040072-1,Tumor core true
cellid_000040073-1,Tumor core true
cellid_000040074-1,Tumor core true
cellid_000040075-1,Tumor core true
cellid_000040076-1,Tumor core true
cellid_000040077-1,Tumor core true
cellid_000040078-1,Tumor core true
cellid_000040079-1,Tumor core true
cellid_000040080-1,Tumor core true
cellid_000040081-1,Tumor core true
cellid_000040082-1,Tumor core true
cellid_000040083-1,Tumor core true
cellid_000040084-1,Tumor core true
cellid_000040085-1,Tumor core true
cellid_000040086-1,Tumor core true
cellid_000040087-1,Tumor core true
cellid_000040088-1,Tumor core true
cellid_000040089-1,Tumor core true
cellid_000040090-1,Tumor core true
cellid_000040091-1,Tumor core true
cellid_000040092-1,Tumor core true
cellid_000040093-1,Tumor core true
cellid_000040094-1,Tumor core true
cellid_000040095-1,Tumor core true
cellid_000040096-1,Tumor core true
cellid_000040097-1,Tumor core true
cellid_000040098-1,Tumor core true
cellid_000040099-1,Tumor core true
cellid_000040100-1,Tumor core true
cellid_000040101-1,Tumor core true
cellid_000040102-1,Tumor core true
cellid_000040103-1,Tumor core true
cellid_000040104-1,Tumor core true
cellid_000040105-1,Tumor core true
cellid_000040106-1,Tumor core true
cellid_000040107-1,Tumor core true
cellid_000040108-1,Tumor core true
cellid_000040109-1,Tumor core true
cellid_000040110-1,Tumor core true
cellid_000040111-1,Tumor core true
cellid_000040112-1,Tumor core true
cellid_000040113-1,Tumor core true
cellid_000040114-1,Tumor core true
cellid_000040115-1,Tumor core true
cellid_000040116-1,Tumor core true
cellid_000040117-1,Tumor core true
cellid_000040118-1,Tumor core true
cellid_000040119-1,Tumor core true
cellid_000040120-1,Tumor core true
cellid_000040121-1,Tumor core true
cellid_000040122-1,Tumor core true
cellid_000040123-1,Tumor core true
cellid_000040124-1,Tumor core true
cellid_000040125-1,Tumor core true
cellid_000040126-1,Tumor core true
cellid_000040127-1,Tumor core true
cellid_000040128-1,Tumor core true
cellid_000040129-1,Tumor core true
cellid_000040130-1,Tumor core true
cellid_000040131-1,Tumor core true
cellid_000040132-1,Tumor core true
cellid_000040133-1,Tumor core true
cellid_000040134-1,Tumor core true
cellid_000040135-1,Tumor core true
cellid_000040136-1,Tumor core true
cellid_000040137-1,Tumor core true
cellid_000040138-1,Tumor core true
cellid_000040139-1,Tumor core true
cellid_000040140-1,Tumor core true
cellid_000040141-1,Tumor core true
cellid_000040142-1,Tumor core true
cellid_000040143-1,Tumor core true
cellid_000040144-1,Tumor core true
cellid_000040145-1,Tumor core true
cellid_000040146-1,Tumor core true
cellid_000040147-1,Tumor core true
cellid_000040148-1,Tumor core true
cellid_000040149-1,Tumor core true
cellid_000040150-1,Tumor core true
cellid_000040151-1,Tumor core true
cellid_000040152-1,Tumor core true
cellid_000040153-1,Tumor core true
cellid_000040154-1,Tumor core true
cellid_000040155-1,Tumor core true
cellid_000040156-1,Tumor core true
cellid_000040157-1,Tumor core true
cellid_000040158-1,Tumor core true
cellid_000040159-1,Tumor core true
cellid_000040160-1,Tumor core true
cellid_000040161-1,Tumor core true
cellid_000040162-1,Tumor core true
cellid_000040163-1,Tumor core true
cellid_000040164-1,Tumor core true
cellid_000040165-1,Tumor core true
cellid_000040166-1,Tumor core true
cellid_000040167-1,Tumor core true
cellid_000040168-1,Tumor core true
cellid_000040169-1,Tumor core true
cellid_000040170-1,Tumor core true
cellid_000040171-1,Tumor core true
cellid_000040172-1,Tumor core true
cellid_000040173-1,Tumor core true
cellid_000040174-1,Tumor core true
cellid_000040175-1,Tumor core true
cellid_000040176-1,Tumor core true
cellid_000040177-1,Tumor core true
cellid_000040178-1,Tumor core true
cellid_000040179-1,Tumor core true
cellid_000040180-1,Tumor core true
cellid_000040181-1,Tumor core true
cellid_000040182-1,Tumor core true
cellid_000040183-1,Tumor core true
cellid_000040184-1,Tumor core true
cellid_000040185-1,Tumor core true
cellid_000040186-1,Tumor core true
cellid_000040187-1,Tumor core true
cellid_000040188-1,Tumor core true
cellid_000040189-1,Tumor core true
cellid_000040190-1,Tumor core true
cellid_000040191-1,Tumor core true
cellid_000040192-1,Tumor core true
cellid_000040193-1,Tumor core true
cellid_000040194-1,Tumor core true
cellid_000040195-1,Tumor core true
cellid_000040196-1,Tumor core true
cellid_000040197-1,Tumor core true
cellid_000040198-1,Tumor core true
cellid_000040199-1,Tumor core true
cellid_000040200-1,Tumor core true
cellid_000040201-1,Tumor core true
cellid_000040202-1,Tumor core true
cellid_000040203-1,Tumor core true
cellid_000040204-1,Tumor core true
cellid_000040205-1,Tumor core true
cellid_000040206-1,Tumor core true
cellid_000040207-1,Tumor core true
cellid_000040208-1,Tumor core true
cellid_000040209-1,Tumor core true
cellid_000040210-1,Tumor core true
cellid_000040211-1,Tumor core true
cellid_000040212-1,Tumor core true
cellid_000040213-1,Tumor core true
cellid_000040214-1,Tumor core true
cellid_000040215-1,Tumor core true
cellid_000040216-1,Tumor core true
cellid_000040217-1,Tumor core true
cellid_000040218-1,Tumor core true
cellid_000040219-1,Tumor core true
cellid_000040220-1,Tumor core true
cellid_000040221-1,Tumor core true
cellid_000040222-1,Tumor core true
cellid_000040223-1,Tumor core true
cellid_000040224-1,Tumor core true
cellid_000040225-1,Tumor core true
cellid_000040226-1,Tumor core true
cellid_000040227-1,Tumor core true
cellid_000040228-1,Tumor core true
cellid_000040229-1,Tumor core true
cellid_000040230-1,Tumor core true
cellid_000040231-1,Tumor core true
cellid_000040232-1,Tumor core true
cellid_000040233-1,Tumor core true
cellid_000040234-1,Tumor core true
cellid_000040235-1,Tumor core true
cellid_000040236-1,Tumor core true
cellid_000040237-1,Tumor core true
cellid_000040238-1,Tumor core true
cellid_000040239-1,Tumor core true
cellid_000040240-1,Tumor core true
cellid_000040241-1,Tumor core true
cellid_000040242-1,Tumor core true
cellid_000040243-1,Tumor core true
cellid_000040244-1,Tumor core true
cellid_000040245-1,Tumor core true
cellid_000040246-1,Tumor core true
cellid_000040247-1,Tumor core true
cellid_000040248-1,Tumor core true
cellid_000040249-1,Tumor core true
cellid_000040250-1,Tumor core true
cellid_000040251-1,Tumor core true
cellid_000040252-1,Tumor core true
cellid_000040253-1,Tumor core true
cellid_000040254-1,Tumor core true
cellid_000040255-1,Tumor core true
cellid_000040256-1,Tumor core true
cellid_000040257-1,Tumor core true
cellid_000040258-1,Tumor core true
cellid_000040259-1,Tumor core true
cellid_000040260-1,Tumor core true
cellid_000040261-1,Tumor core true
cellid_000040262-1,Tumor core true
cellid_000040263-1,Tumor core true
cellid_000040264-1,Tumor core true
cellid_000040265-1,Tumor core true
cellid_000040266-1,Tumor core true
cellid_000040267-1,Tumor core true
cellid_000040268-1,Tumor core true
cellid_000040269-1,Tumor core true
cellid_000040270-1,Tumor core true
cellid_000040271-1,Tumor core true
cellid_000040272-1,Tumor core true
cellid_000040273-1,Tumor core true
cellid_000040274-1,Tumor core true
cellid_000040275-1,Tumor core true
cellid_000040276-1,Tumor core true
cellid_000040277-1,Tumor core true
cellid_000040278-1,Tumor core true
cellid_000040279-1,Tumor core true
cellid_000040280-1,Tumor core true
cellid_000040281-1,Tumor core true
cellid_000040282-1,Tumor core true
cellid_000040283-1,Tumor core true
cellid_000040284-1,Tumor core true
cellid_000040285-1,Tumor core true
cellid_000040286-1,Tumor core true
cellid_000040287-1,Tumor core true
cellid_000040288-1,Tumor core true
cellid_000040289-1,Tumor core true
cellid_000040290-1,Tumor core true
cellid_000040291-1,Tumor core true
cellid_000040292-1,Tumor core true
cellid_000040293-1,Tumor core true
cellid_000040294-1,Tumor core true
cellid_000040295-1,Tumor core true
cellid_000040296-1,Tumor core true
cellid_000040297-1,Tumor core true
cellid_000040298-1,Tumor core true
cellid_000040299-1,Tumor core true
cellid_000040300-1,Tumor core true
cellid_000040301-1,Tumor core true
cellid_000040302-1,Tumor core true
cellid_000040303-1,Tumor core true
cellid_000040304-1,Tumor core true
cellid_000040305-1,Tumor core true
cellid_000040306-1,Tumor core true
cellid_000040307-1,Tumor core true
cellid_000040308-1,Tumor core true
cellid_000040309-1,Tumor core true
cellid_000040310-1,Tumor core true
cellid_000040311-1,Tumor core true
cellid_000040312-1,Tumor core true
cellid_000040313-1,Tumor core true
cellid_000040314-1,Tumor core true
cellid_000040315-1,Tumor core true
cellid_000040316-1,Tumor core true
cellid_000040317-1,Tumor core true
cellid_000040318-1,Tumor core true
cellid_000040319-1,Tumor core true
cellid_000040320-1,Tumor core true
cellid_000040321-1,Tumor core true
cellid_000040322-1,Tumor core true
cellid_000040323-1,Tumor core true
cellid_000040324-1,Tumor core true
cellid_000040325-1,Tumor core true
cellid_000040326-1,Tumor core true
cellid_000040327-1,Tumor core true
cellid_000040328-1,Tumor core true
cellid_000040329-1,Tumor core true
cellid_000040330-1,Tumor core true
cellid_000040331-1,Tumor core true
cellid_000040332-1,Tumor core true
cellid_000040333-1,Tumor core true
cellid_000040334-1,Tumor core true
cellid_000040335-1,Tumor core true
cellid_000040336-1,Tumor core true
cellid_000040337-1,Tumor core true
cellid_000040338-1,Tumor core true
cellid_000040339-1,Tumor core true
cellid_000040340-1,Tumor core true
cellid_000040341-1,Tumor core true
cellid_000040342-1,Tumor core true
cellid_000040343-1,Tumor core true
cellid_000040344-1,Tumor core true
cellid_000040345-1,Tumor core true
cellid_000040346-1,Tumor core true
cellid_000040347-1,Tumor core true
cellid_000040348-1,Tumor core true
cellid_000040349-1,Tumor core true
cellid_000040350-1,Tumor core true
cellid_000040351-1,Tumor core true
cellid_000040352-1,Tumor core true
cellid_000040353-1,Tumor core true
cellid_000040354-1,Tumor core true
cellid_000040355-1,Tumor core true
cellid_000040356-1,Tumor core true
cellid_000040357-1,Tumor core true
cellid_000040358-1,Tumor core true
cellid_000040359-1,Tumor core true
cellid_000040360-1,Tumor core true
cellid_000040361-1,Tumor core true
cellid_000040362-1,Tumor core true
cellid_000040363-1,Tumor core true
cellid_000040364-1,Tumor core true
cellid_000040365-1,Tumor core true
cellid_000040366-1,Tumor core true
cellid_000040367-1,Tumor core true
cellid_000040368-1,Tumor core true
cellid_000040369-1,Tumor core true
cellid_000040370-1,Tumor core true
cellid_000040371-1,Tumor core true
cellid_000040372-1,Tumor core true
cellid_000040373-1,Tumor core true
cellid_000040374-1,Tumor core true
cellid_000040375-1,Tumor core true
cellid_000040376-1,Tumor core true
cellid_000040377-1,Tumor core true
cellid_000040378-1,Tumor core true
cellid_000040379-1,Tumor core true
cellid_000040380-1,Tumor core true
cellid_000040381-1,Tumor core true
cellid_000040382-1,Tumor core true
cellid_000040383-1,Tumor core true
cellid_000040384-1,Tumor core true
cellid_000040385-1,Tumor core true
cellid_000040386-1,Tumor core true
cellid_000040387-1,Tumor core true
cellid_000040388-1,Tumor core true
cellid_000040389-1,Tumor core true
cellid_000040390-1,Tumor core true
cellid_000040391-1,Tumor core true
cellid_000040392-1,Tumor core true
cellid_000040393-1,Tumor core true
cellid_000040394-1,Tumor core true
cellid_000040395-1,Tumor core true
cellid_000040396-1,Tumor core true
cellid_000040397-1,Tumor core true
cellid_000040398-1,Tumor core true
cellid_000040399-1,Tumor core true
cellid_000040400-1,Tumor core true
cellid_000040401-1,Tumor core true
cellid_000040402-1,Tumor core true
cellid_000040403-1,Tumor core true
cellid_000040404-1,Tumor core true
cellid_000040405-1,Tumor core true
cellid_000040406-1,Tumor core true
cellid_000040407-1,Tumor core true
cellid_000040408-1,Tumor core true
cellid_000040409-1,Tumor core true
cellid_000040410-1,Tumor core true
cellid_000040411-1,Tumor core true
cellid_000040412-1,Tumor core true
cellid_000040413-1,Tumor core true
cellid_000040414-1,Tumor core true
cellid_000040415-1,Tumor core true
cellid_000040416-1,Tumor core true
cellid_000040417-1,Tumor core true
cellid_000040418-1,Tumor core true
cellid_000040419-1,Tumor core true
cellid_000040420-1,Tumor core true
cellid_000040421-1,Tumor core true
cellid_000040422-1,Tumor core true
cellid_000040423-1,Tumor core true
cellid_000040424-1,Tumor core true
cellid_000040425-1,Tumor core true
cellid_000040426-1,Tumor core true
cellid_000040427-1,Tumor core true
cellid_000040428-1,Tumor core true
cellid_000040429-1,Tumor core true
cellid_000040430-1,Tumor core true
cellid_000040431-1,Tumor core true
cellid_000040432-1,Tumor core true
cellid_000040433-1,Tumor core true
cellid_000040434-1,Tumor core true
cellid_000040435-1,Tumor core true
cellid_000040436-1,Tumor core true
cellid_000040437-1,Tumor core true
cellid_000040438-1,Tumor core true
cellid_000040439-1,Tumor core true
cellid_000040440-1,Tumor core true
cellid_000040441-1,Tumor core true
cellid_000040442-1,Tumor core true
cellid_000040443-1,Tumor core true
cellid_000040444-1,Tumor core true
cellid_000040445-1,Tumor core true
cellid_000040446-1,Tumor core true
cellid_000040447-1,Tumor core true
cellid_000040448-1,Tumor core true
cellid_000040449-1,Tumor core true
cellid_000040450-1,Tumor core true
cellid_000040451-1,Tumor core true
cellid_000040452-1,Tumor core true
cellid_000040453-1,Tumor core true
cellid_000040454-1,Tumor core true
cellid_000040455-1,Tumor core true
cellid_000040456-1,Tumor core true
cellid_000040457-1,Tumor core true
cellid_000040458-1,Tumor core true
cellid_000040459-1,Tumor core true
cellid_000040460-1,Tumor core true
cellid_000040461-1,Tumor core true
cellid_000040462-1,Tumor core true
cellid_000040463-1,Tumor core true
cellid_000040464-1,Tumor core true
cellid_000040465-1,Tumor core true
cellid_000040466-1,Tumor core true
cellid_000040467-1,Tumor core true
cellid_000040468-1,Tumor core true
cellid_000040469-1,Tumor core true
cellid_000040470-1,Tumor core true
cellid_000040471-1,Tumor core true
cellid_000040472-1,Tumor core true
cellid_000040473-1,Tumor core true
cellid_000040474-1,Tumor core true
cellid_000040475-1,Tumor core true
cellid_000040476-1,Tumor core true
cellid_000040477-1,Tumor core true
cellid_000040478-1,Tumor core true
cellid_000040479-1,Tumor core true
cellid_000040480-1,Tumor core true
cellid_000040481-1,Tumor core true
cellid_000040482-1,Tumor core true
cellid_000040483-1,Tumor core true
cellid_000040484-1,Tumor core true
cellid_000040485-1,Tumor core true
cellid_000040486-1,Tumor core true
cellid_000040487-1,Tumor core true
cellid_000040488-1,Tumor core true
cellid_000040489-1,Tumor core true
cellid_000040490-1,Tumor core true
cellid_000040491-1,Tumor core true
cellid_000040492-1,Tumor core true
cellid_000040493-1,Tumor core true
cellid_000040494-1,Tumor core true
cellid_000040495-1,Tumor core true
cellid_000040496-1,Tumor core true
cellid_000040497-1,Tumor core true
cellid_000040498-1,Tumor core true
cellid_000040499-1,Tumor core true
cellid_000040500-1,Tumor core true
cellid_000040501-1,Tumor core true
cellid_000040502-1,Tumor core true
cellid_000040503-1,Tumor core true
